"from","to","weight"
"Parietal_Sup_L_t_1","Frontal_Sup_Orb_L_t_1",60
"Parietal_Sup_R_t_1","Frontal_Sup_Orb_L_t_1",50
"Postcentral_L_t_1","Frontal_Sup_Orb_L_t_1",59
"Postcentral_R_t_1","Frontal_Sup_Orb_L_t_1",60
"Precentral_L_t_1","Frontal_Sup_Orb_L_t_1",43
"Precentral_R_t_1","Frontal_Sup_Orb_L_t_1",41
"Precuneus_L_t_1","Frontal_Sup_Orb_L_t_1",66
"Precuneus_R_t_1","Frontal_Sup_Orb_L_t_1",52
"Putamen_L_t_1","Frontal_Sup_Orb_L_t_1",46
"Putamen_R_t_1","Frontal_Sup_Orb_L_t_1",41
"Rectus_L_t_1","Frontal_Sup_Orb_L_t_1",57
"Rectus_R_t_1","Frontal_Sup_Orb_L_t_1",33
"Rolandic_Oper_L_t_1","Frontal_Sup_Orb_L_t_1",49
"Rolandic_Oper_R_t_1","Frontal_Sup_Orb_L_t_1",65
"Scan_no_t_1","Frontal_Sup_Orb_L_t_1",6
"Supp_Motor_Area_L_t_1","Frontal_Sup_Orb_L_t_1",39
"Supp_Motor_Area_R_t_1","Frontal_Sup_Orb_L_t_1",32
"SupraMarginal_L_t_1","Frontal_Sup_Orb_L_t_1",53
"SupraMarginal_R_t_1","Frontal_Sup_Orb_L_t_1",61
"Temporal_Inf_L_t_1","Frontal_Sup_Orb_L_t_1",31
"Temporal_Inf_R_t_1","Frontal_Sup_Orb_L_t_1",23
"Temporal_Mid_L_t_1","Frontal_Sup_Orb_L_t_1",48
"Temporal_Mid_R_t_1","Frontal_Sup_Orb_L_t_1",34
"Temporal_Pole_Mid_L_t_1","Frontal_Sup_Orb_L_t_1",45
"Temporal_Pole_Mid_R_t_1","Frontal_Sup_Orb_L_t_1",48
"Temporal_Pole_Sup_L_t_1","Frontal_Sup_Orb_L_t_1",44
"Temporal_Pole_Sup_R_t_1","Frontal_Sup_Orb_L_t_1",30
"Temporal_Sup_L_t_1","Frontal_Sup_Orb_L_t_1",60
"Temporal_Sup_R_t_1","Frontal_Sup_Orb_L_t_1",52
"Thalamus_L_t_1","Frontal_Sup_Orb_L_t_1",49
"Thalamus_R_t_1","Frontal_Sup_Orb_L_t_1",30
"Vermis_1_2_t_1","Frontal_Sup_Orb_L_t_1",19
"Vermis_10_t_1","Frontal_Sup_Orb_L_t_1",27
"Vermis_3_t_1","Frontal_Sup_Orb_L_t_1",45
"Vermis_4_5_t_1","Frontal_Sup_Orb_L_t_1",36
"Vermis_6_t_1","Frontal_Sup_Orb_L_t_1",41
"Vermis_7_t_1","Frontal_Sup_Orb_L_t_1",33
"Vermis_8_t_1","Frontal_Sup_Orb_L_t_1",37
"Vermis_9_t_1","Frontal_Sup_Orb_L_t_1",44
"Amygdala_L_t_0","Frontal_Sup_Orb_R_t_0",47
"Amygdala_R_t_0","Frontal_Sup_Orb_R_t_0",43
"Angular_L_t_0","Frontal_Sup_Orb_R_t_0",47
"Angular_R_t_0","Frontal_Sup_Orb_R_t_0",50
"Calcarine_L_t_0","Frontal_Sup_Orb_R_t_0",65
"Calcarine_R_t_0","Frontal_Sup_Orb_R_t_0",60
"Caudate_L_t_0","Frontal_Sup_Orb_R_t_0",67
"Caudate_R_t_0","Frontal_Sup_Orb_R_t_0",34
"Cerebelum_10_L_t_0","Frontal_Sup_Orb_R_t_0",28
"Cerebelum_10_R_t_0","Frontal_Sup_Orb_R_t_0",40
"Cerebelum_10_R_t_1","Frontal_Sup_Orb_R_t_0",1
"Cerebelum_3_L_t_0","Frontal_Sup_Orb_R_t_0",45
"Cerebelum_3_R_t_0","Frontal_Sup_Orb_R_t_0",34
"Cerebelum_4_5_L_t_0","Frontal_Sup_Orb_R_t_0",46
"Cerebelum_4_5_R_t_0","Frontal_Sup_Orb_R_t_0",44
"Cerebelum_6_L_t_0","Frontal_Sup_Orb_R_t_0",51
"Cerebelum_6_R_t_0","Frontal_Sup_Orb_R_t_0",46
"Cerebelum_7b_L_t_0","Frontal_Sup_Orb_R_t_0",37
"Cerebelum_7b_R_t_0","Frontal_Sup_Orb_R_t_0",44
"Cerebelum_8_L_t_0","Frontal_Sup_Orb_R_t_0",24
"Cerebelum_8_R_t_0","Frontal_Sup_Orb_R_t_0",38
"Cerebelum_9_L_t_0","Frontal_Sup_Orb_R_t_0",32
"Cerebelum_9_R_t_0","Frontal_Sup_Orb_R_t_0",31
"Cerebelum_Crus1_L_t_0","Frontal_Sup_Orb_R_t_0",37
"Cerebelum_Crus1_R_t_0","Frontal_Sup_Orb_R_t_0",37
"Cerebelum_Crus2_L_t_0","Frontal_Sup_Orb_R_t_0",35
"Cerebelum_Crus2_R_t_0","Frontal_Sup_Orb_R_t_0",31
"Cingulum_Ant_L_t_0","Frontal_Sup_Orb_R_t_0",65
"Cingulum_Ant_R_t_0","Frontal_Sup_Orb_R_t_0",56
"Cingulum_Mid_L_t_0","Frontal_Sup_Orb_R_t_0",65
"Cingulum_Mid_R_t_0","Frontal_Sup_Orb_R_t_0",46
"Cingulum_Post_L_t_0","Frontal_Sup_Orb_R_t_0",30
"Cingulum_Post_R_t_0","Frontal_Sup_Orb_R_t_0",32
"Cuneus_L_t_0","Frontal_Sup_Orb_R_t_0",60
"Cuneus_R_t_0","Frontal_Sup_Orb_R_t_0",54
"DVARS_t_0","Frontal_Sup_Orb_R_t_0",38
"DVARS_t_1","Frontal_Sup_Orb_R_t_0",29
"Frontal_Inf_Oper_L_t_0","Frontal_Sup_Orb_R_t_0",48
"Frontal_Inf_Oper_R_t_0","Frontal_Sup_Orb_R_t_0",41
"Frontal_Inf_Orb_L_t_0","Frontal_Sup_Orb_R_t_0",76
"Frontal_Inf_Orb_R_t_0","Frontal_Sup_Orb_R_t_0",35
"Frontal_Inf_Tri_L_t_0","Frontal_Sup_Orb_R_t_0",45
"Frontal_Inf_Tri_R_t_0","Frontal_Sup_Orb_R_t_0",53
"Frontal_Med_Orb_L_t_0","Frontal_Sup_Orb_R_t_0",45
"Frontal_Med_Orb_R_t_0","Frontal_Sup_Orb_R_t_0",32
"Frontal_Mid_L_t_0","Frontal_Sup_Orb_R_t_0",42
"Frontal_Mid_Orb_L_t_0","Frontal_Sup_Orb_R_t_0",61
"Frontal_Mid_Orb_R_t_0","Frontal_Sup_Orb_R_t_0",61
"Frontal_Mid_R_t_0","Frontal_Sup_Orb_R_t_0",41
"Frontal_Sup_L_t_0","Frontal_Sup_Orb_R_t_0",41
"Frontal_Sup_Medial_L_t_0","Frontal_Sup_Orb_R_t_0",47
"Frontal_Sup_Medial_R_t_0","Frontal_Sup_Orb_R_t_0",58
"Frontal_Sup_Orb_L_t_0","Frontal_Sup_Orb_R_t_0",45
"Frontal_Sup_Orb_R_t_1","Frontal_Sup_Orb_R_t_0",100
"Frontal_Sup_R_t_0","Frontal_Sup_Orb_R_t_0",36
"Fusiform_L_t_0","Frontal_Sup_Orb_R_t_0",39
"Fusiform_R_t_0","Frontal_Sup_Orb_R_t_0",34
"Heschl_L_t_0","Frontal_Sup_Orb_R_t_0",35
"Heschl_R_t_0","Frontal_Sup_Orb_R_t_0",34
"Hippocampus_L_t_0","Frontal_Sup_Orb_R_t_0",50
"Hippocampus_R_t_0","Frontal_Sup_Orb_R_t_0",46
"Insula_L_t_0","Frontal_Sup_Orb_R_t_0",52
"Insula_R_t_0","Frontal_Sup_Orb_R_t_0",55
"Lingual_L_t_0","Frontal_Sup_Orb_R_t_0",52
"Lingual_R_t_0","Frontal_Sup_Orb_R_t_0",53
"Occipital_Inf_L_t_0","Frontal_Sup_Orb_R_t_0",55
"Occipital_Inf_R_t_0","Frontal_Sup_Orb_R_t_0",43
"Occipital_Mid_L_t_0","Frontal_Sup_Orb_R_t_0",47
"Occipital_Mid_R_t_0","Frontal_Sup_Orb_R_t_0",39
"Occipital_Sup_L_t_0","Frontal_Sup_Orb_R_t_0",59
"Occipital_Sup_R_t_0","Frontal_Sup_Orb_R_t_0",48
"Olfactory_L_t_0","Frontal_Sup_Orb_R_t_0",47
"Olfactory_L_t_1","Frontal_Sup_Orb_R_t_0",5
"Olfactory_R_t_0","Frontal_Sup_Orb_R_t_0",60
"Pallidum_L_t_0","Frontal_Sup_Orb_R_t_0",35
"Pallidum_R_t_0","Frontal_Sup_Orb_R_t_0",25
"Paracentral_Lobule_L_t_0","Frontal_Sup_Orb_R_t_0",39
"Paracentral_Lobule_R_t_0","Frontal_Sup_Orb_R_t_0",47
"ParaHippocampal_L_t_0","Frontal_Sup_Orb_R_t_0",56
"ParaHippocampal_R_t_0","Frontal_Sup_Orb_R_t_0",44
"Parietal_Inf_L_t_0","Frontal_Sup_Orb_R_t_0",53
"Parietal_Inf_R_t_0","Frontal_Sup_Orb_R_t_0",44
"Parietal_Sup_L_t_0","Frontal_Sup_Orb_R_t_0",64
"Parietal_Sup_R_t_0","Frontal_Sup_Orb_R_t_0",57
"Postcentral_L_t_0","Frontal_Sup_Orb_R_t_0",58
"Postcentral_R_t_0","Frontal_Sup_Orb_R_t_0",47
"Precentral_L_t_0","Frontal_Sup_Orb_R_t_0",51
"Precentral_R_t_0","Frontal_Sup_Orb_R_t_0",39
"Precuneus_L_t_0","Frontal_Sup_Orb_R_t_0",64
"Precuneus_R_t_0","Frontal_Sup_Orb_R_t_0",50
"Putamen_L_t_0","Frontal_Sup_Orb_R_t_0",46
"Putamen_R_t_0","Frontal_Sup_Orb_R_t_0",31
"Rectus_L_t_0","Frontal_Sup_Orb_R_t_0",52
"Rectus_R_t_0","Frontal_Sup_Orb_R_t_0",26
"Rolandic_Oper_L_t_0","Frontal_Sup_Orb_R_t_0",46
"Rolandic_Oper_R_t_0","Frontal_Sup_Orb_R_t_0",43
"Scan_no_t_0","Frontal_Sup_Orb_R_t_0",18
"Supp_Motor_Area_L_t_0","Frontal_Sup_Orb_R_t_0",37
"Supp_Motor_Area_R_t_0","Frontal_Sup_Orb_R_t_0",36
"SupraMarginal_L_t_0","Frontal_Sup_Orb_R_t_0",59
"SupraMarginal_R_t_0","Frontal_Sup_Orb_R_t_0",58
"Temporal_Inf_L_t_0","Frontal_Sup_Orb_R_t_0",40
"Temporal_Inf_R_t_0","Frontal_Sup_Orb_R_t_0",28
"Temporal_Mid_L_t_0","Frontal_Sup_Orb_R_t_0",41
"Temporal_Mid_R_t_0","Frontal_Sup_Orb_R_t_0",39
"Temporal_Pole_Mid_L_t_0","Frontal_Sup_Orb_R_t_0",38
"Temporal_Pole_Mid_R_t_0","Frontal_Sup_Orb_R_t_0",43
"Temporal_Pole_Sup_L_t_0","Frontal_Sup_Orb_R_t_0",56
"Temporal_Pole_Sup_R_t_0","Frontal_Sup_Orb_R_t_0",37
"Temporal_Sup_L_t_0","Frontal_Sup_Orb_R_t_0",54
"Temporal_Sup_R_t_0","Frontal_Sup_Orb_R_t_0",51
"Thalamus_L_t_0","Frontal_Sup_Orb_R_t_0",42
"Thalamus_R_t_0","Frontal_Sup_Orb_R_t_0",28
"Vermis_1_2_t_0","Frontal_Sup_Orb_R_t_0",25
"Vermis_10_t_0","Frontal_Sup_Orb_R_t_0",17
"Vermis_3_t_0","Frontal_Sup_Orb_R_t_0",39
"Vermis_4_5_t_0","Frontal_Sup_Orb_R_t_0",39
"Vermis_6_t_0","Frontal_Sup_Orb_R_t_0",35
"Vermis_7_t_0","Frontal_Sup_Orb_R_t_0",32
"Vermis_8_t_0","Frontal_Sup_Orb_R_t_0",36
"Vermis_9_t_0","Frontal_Sup_Orb_R_t_0",40
"Amygdala_L_t_1","Frontal_Sup_Orb_R_t_1",47
"Amygdala_R_t_1","Frontal_Sup_Orb_R_t_1",43
"Angular_L_t_1","Frontal_Sup_Orb_R_t_1",47
"Angular_R_t_1","Frontal_Sup_Orb_R_t_1",50
"Calcarine_L_t_1","Frontal_Sup_Orb_R_t_1",65
"Calcarine_R_t_1","Frontal_Sup_Orb_R_t_1",60
"Caudate_L_t_1","Frontal_Sup_Orb_R_t_1",67
"Caudate_R_t_1","Frontal_Sup_Orb_R_t_1",34
"Cerebelum_10_L_t_1","Frontal_Sup_Orb_R_t_1",28
"Cerebelum_10_R_t_1","Frontal_Sup_Orb_R_t_1",40
"Cerebelum_3_L_t_1","Frontal_Sup_Orb_R_t_1",45
"Cerebelum_3_R_t_1","Frontal_Sup_Orb_R_t_1",34
"Cerebelum_4_5_L_t_1","Frontal_Sup_Orb_R_t_1",46
"Cerebelum_4_5_R_t_1","Frontal_Sup_Orb_R_t_1",44
"Cerebelum_6_L_t_1","Frontal_Sup_Orb_R_t_1",51
"Cerebelum_6_R_t_1","Frontal_Sup_Orb_R_t_1",46
"Cerebelum_7b_L_t_1","Frontal_Sup_Orb_R_t_1",37
"Cerebelum_7b_R_t_1","Frontal_Sup_Orb_R_t_1",44
"Cerebelum_8_L_t_1","Frontal_Sup_Orb_R_t_1",24
"Cerebelum_8_R_t_1","Frontal_Sup_Orb_R_t_1",38
"Cerebelum_9_L_t_1","Frontal_Sup_Orb_R_t_1",32
"Cerebelum_9_R_t_1","Frontal_Sup_Orb_R_t_1",31
"Cerebelum_Crus1_L_t_1","Frontal_Sup_Orb_R_t_1",37
"Cerebelum_Crus1_R_t_1","Frontal_Sup_Orb_R_t_1",37
"Cerebelum_Crus2_L_t_1","Frontal_Sup_Orb_R_t_1",35
"Cerebelum_Crus2_R_t_1","Frontal_Sup_Orb_R_t_1",31
"Cingulum_Ant_L_t_1","Frontal_Sup_Orb_R_t_1",65
"Cingulum_Ant_R_t_1","Frontal_Sup_Orb_R_t_1",56
"Cingulum_Mid_L_t_1","Frontal_Sup_Orb_R_t_1",65
"Cingulum_Mid_R_t_1","Frontal_Sup_Orb_R_t_1",46
"Cingulum_Post_L_t_1","Frontal_Sup_Orb_R_t_1",30
"Cingulum_Post_R_t_1","Frontal_Sup_Orb_R_t_1",32
"Cuneus_L_t_1","Frontal_Sup_Orb_R_t_1",60
"Cuneus_R_t_1","Frontal_Sup_Orb_R_t_1",54
"DVARS_t_1","Frontal_Sup_Orb_R_t_1",38
"Frontal_Inf_Oper_L_t_1","Frontal_Sup_Orb_R_t_1",48
"Frontal_Inf_Oper_R_t_1","Frontal_Sup_Orb_R_t_1",41
"Frontal_Inf_Orb_L_t_1","Frontal_Sup_Orb_R_t_1",76
"Frontal_Inf_Orb_R_t_1","Frontal_Sup_Orb_R_t_1",35
"Frontal_Inf_Tri_L_t_1","Frontal_Sup_Orb_R_t_1",45
"Frontal_Inf_Tri_R_t_1","Frontal_Sup_Orb_R_t_1",53
"Frontal_Med_Orb_L_t_1","Frontal_Sup_Orb_R_t_1",45
"Frontal_Med_Orb_R_t_1","Frontal_Sup_Orb_R_t_1",32
"Frontal_Mid_L_t_1","Frontal_Sup_Orb_R_t_1",42
"Frontal_Mid_Orb_L_t_1","Frontal_Sup_Orb_R_t_1",61
"Frontal_Mid_Orb_R_t_1","Frontal_Sup_Orb_R_t_1",61
"Frontal_Mid_R_t_1","Frontal_Sup_Orb_R_t_1",41
"Frontal_Sup_L_t_1","Frontal_Sup_Orb_R_t_1",41
"Frontal_Sup_Medial_L_t_1","Frontal_Sup_Orb_R_t_1",47
"Frontal_Sup_Medial_R_t_1","Frontal_Sup_Orb_R_t_1",58
"Frontal_Sup_Orb_L_t_1","Frontal_Sup_Orb_R_t_1",45
"Frontal_Sup_R_t_1","Frontal_Sup_Orb_R_t_1",36
"Fusiform_L_t_1","Frontal_Sup_Orb_R_t_1",39
"Fusiform_R_t_1","Frontal_Sup_Orb_R_t_1",34
"Heschl_L_t_1","Frontal_Sup_Orb_R_t_1",35
"Heschl_R_t_1","Frontal_Sup_Orb_R_t_1",34
"Hippocampus_L_t_1","Frontal_Sup_Orb_R_t_1",50
"Hippocampus_R_t_1","Frontal_Sup_Orb_R_t_1",46
"Insula_L_t_1","Frontal_Sup_Orb_R_t_1",52
"Insula_R_t_1","Frontal_Sup_Orb_R_t_1",55
"Lingual_L_t_1","Frontal_Sup_Orb_R_t_1",52
"Lingual_R_t_1","Frontal_Sup_Orb_R_t_1",53
"Occipital_Inf_L_t_1","Frontal_Sup_Orb_R_t_1",55
"Occipital_Inf_R_t_1","Frontal_Sup_Orb_R_t_1",43
"Occipital_Mid_L_t_1","Frontal_Sup_Orb_R_t_1",47
"Occipital_Mid_R_t_1","Frontal_Sup_Orb_R_t_1",39
"Occipital_Sup_L_t_1","Frontal_Sup_Orb_R_t_1",59
"Occipital_Sup_R_t_1","Frontal_Sup_Orb_R_t_1",48
"Olfactory_L_t_1","Frontal_Sup_Orb_R_t_1",47
"Olfactory_R_t_1","Frontal_Sup_Orb_R_t_1",60
"Pallidum_L_t_1","Frontal_Sup_Orb_R_t_1",35
"Pallidum_R_t_1","Frontal_Sup_Orb_R_t_1",25
"Paracentral_Lobule_L_t_1","Frontal_Sup_Orb_R_t_1",39
"Paracentral_Lobule_R_t_1","Frontal_Sup_Orb_R_t_1",47
"ParaHippocampal_L_t_1","Frontal_Sup_Orb_R_t_1",56
"ParaHippocampal_R_t_1","Frontal_Sup_Orb_R_t_1",44
"Parietal_Inf_L_t_1","Frontal_Sup_Orb_R_t_1",53
"Parietal_Inf_R_t_1","Frontal_Sup_Orb_R_t_1",44
"Parietal_Sup_L_t_1","Frontal_Sup_Orb_R_t_1",64
"Parietal_Sup_R_t_1","Frontal_Sup_Orb_R_t_1",57
"Postcentral_L_t_1","Frontal_Sup_Orb_R_t_1",58
"Postcentral_R_t_1","Frontal_Sup_Orb_R_t_1",47
"Precentral_L_t_1","Frontal_Sup_Orb_R_t_1",51
"Precentral_R_t_1","Frontal_Sup_Orb_R_t_1",39
"Precuneus_L_t_1","Frontal_Sup_Orb_R_t_1",64
"Precuneus_R_t_1","Frontal_Sup_Orb_R_t_1",50
"Putamen_L_t_1","Frontal_Sup_Orb_R_t_1",46
"Putamen_R_t_1","Frontal_Sup_Orb_R_t_1",31
"Rectus_L_t_1","Frontal_Sup_Orb_R_t_1",52
"Rectus_R_t_1","Frontal_Sup_Orb_R_t_1",26
"Rolandic_Oper_L_t_1","Frontal_Sup_Orb_R_t_1",46
"Rolandic_Oper_R_t_1","Frontal_Sup_Orb_R_t_1",43
"Scan_no_t_1","Frontal_Sup_Orb_R_t_1",18
"Supp_Motor_Area_L_t_1","Frontal_Sup_Orb_R_t_1",37
"Supp_Motor_Area_R_t_1","Frontal_Sup_Orb_R_t_1",36
